Time (s),PID Joint 0 Angle (rad),SNN Joint 0 Angle (rad),PID Joint 0 Velocity (rad/s),SNN Joint 0 Velocity (rad/s)
0.0,0.0,0.0,42.29369109895259,0.0
0.01,0.17622371291230246,0.0,-6.387324194907566,0.0
0.02,0.14960986210018762,0.0,3.917934761988457,2.9432982253643054
0.03,0.16593459027513952,0.012263742605684606,1.7717344392912797,3.0212090607415973
0.04,0.17331681710551985,0.02485211369210793,2.2523842905351223,3.0991198961188893
0.05,0.1827017516494162,0.03776511325926997,2.1773250414945107,3.1799163179916334
0.06,0.19177393932231002,0.05101476458423511,2.2183041036788067,2.6374260568460564
0.07,0.20101687308763838,0.062004039821093676,2.233543926468076,2.5162314240369383
0.08,0.2103233061145887,0.07248833742124758,2.2529773252642,2.6922522002597056
0.09,0.21971071163652287,0.08370605492232969,2.2702946749838473,2.723993651709712
0.1,0.2291702727822889,0.09505602847112016,2.2868363285571514,2.7557351031597186
0.11,0.23869875748461036,0.10653825806761899,2.302328273686954,2.7845909681142693
0.12,0.248291791958306,0.11814072043476179,2.3168375429858017,2.810561246573368
0.13,0.2579452817207468,0.12985139229548415,2.3303594801070577,2.9923531957870466
0.14,0.26765511288785954,0.1423195306112635,2.3429048480477537,2.7211080652142563
0.15,0.27741721642139183,0.15365748088298958,2.3544814361736286,3.04429375270524
0.16,0.28722755573878195,0.16634203818592808,2.365097935306394,2.767277449141538
0.17,0.29708213046922527,0.17787236089068448,2.374763112707394,2.9346414658779416
0.18,0.3069769767721727,0.1901000336651759,2.383485979108662,2.9548405713461285
0.19,0.31690816835179214,0.2024118693791181,2.3912757463560563,2.9750396768143155
0.2,0.32687181729494236,0.21480786803251106,2.3981418292529533,2.8394171115279185
0.21,0.3368640749168297,0.22663877266387739,2.4040938380820824,3.1568316260279907
0.22,0.346881132575505,0.23979223777232733,2.409141573104844,2.874044149473381
0.23,0.3569192224634419,0.25176742172846645,2.413295018655405,3.032751406723417
0.24,0.36697461837450607,0.26440388592314734,2.416564337334842,3.047179339200696
0.25,0.37704363644673455,0.27710046650315023,2.418959864200842,2.902900014427935
0.26,0.38712263588090473,0.2891958832299333,2.4204921009772735,3.0587216851825154
0.27,0.3972080196349767,0.30194055691819377,2.4211717102806607,2.9144423604097547
0.28,0.40729623509447943,0.3140840667532344,2.421009509866285,3.067378444668879
0.29,0.4173837747189223,0.3268648102726881,2.4200164668954693,3.0760352041552466
0.3,0.4274671766643201,0.339681623623335,2.4182036922257932,2.9259847063915743
0.31,0.4375430253819276,0.3518732265666332,2.4155824347258346,3.228971288414371
0.32,0.4476079521932852,0.3653272736016931,2.412164075616152,2.9346414658779416
0.33,0.4576586358416858,0.37755494637618453,2.4079601228380763,3.081806377146158
0.34,0.4676918030201778,0.3903958062809602,2.402982205451889,3.0558360986870596
0.35000000000000003,0.4777042288762274,0.4031284566921563,2.397242068065948,2.703794546241525
0.36,0.4876927374931688,0.414394267301496,2.3907515652982507,2.949069398355217
0.37,0.4976542023485782,0.42668205646130936,2.383522656271956,2.905785600923391
0.38,0.5075855467497113,0.4387894964651568,2.3755673991462927,2.8625018034915612
0.39,0.5174837442461543,0.4507165873130383,2.3668979456842707,2.8192180060597316
0.4,0.5273458190198388,0.46246332900495385,2.3575265358586366,2.7759342086279055
0.41000000000000003,0.5371688462525831,0.47402972154090345,2.347465492497342,2.5768287404414956
0.42,0.546949952471322,0.4847665079594097,2.336727215969951,2.67782426778243
0.43,0.5566863158711969,0.4959241090751698,2.3253241789162518,2.6345404703506006
0.44,0.5663751666166813,0.506901361034964,2.3132689210182824,2.591256672918771
0.45,0.5760137871209241,0.5176982638387921,2.3005740438171056,2.547972875486945
0.46,0.5855995123034954,0.5283148174866544,2.287252205575434,2.6605107488096955
0.47000000000000003,0.5951297298267264,0.5394002789400282,2.273316116187403,2.3171259558505284
0.48,0.6046018803108406,0.5490549704227388,2.2587785321364766,2.57394315394604
0.49,0.6140134575280759,0.5597797335641806,2.243652251502727,2.386380031741453
0.5,0.6233620085760039,0.5697229836964367,2.227950109020507,2.3430962343096233
0.51,0.632645134030256,0.5794858846727268,2.211684971187573,2.4556341076323775
0.52,0.6418604880768709,0.5897176934545283,2.194869731426687,2.4210070696869153
0.53,0.6510057786244821,0.5998052229115571,2.177517305300629,2.2334439474823284
0.54,0.660078767396568,0.6091112393594001,2.159640625781654,2.345981820805079
0.55,0.6690772700039915,0.6188861636127546,2.1412526385762836,2.1584186986004923
0.56,0.6779991559980594,0.6278795748569234,2.122366297506252,2.2709565719232465
0.5700000000000001,0.6868423489043354,0.6373418939066036,2.1029945599466204,2.083393449718656
0.58,0.6956048262374463,0.6460226999470979,2.0831503823217057,2.1959313230414104
0.59,0.7042846194971202,0.6551724137931038,2.062846715659819,2.161304285095948
0.6,0.7128798141457028,0.6641778483143369,2.0420965012073697,1.9737411628913577
0.61,0.7213885495674002,0.6724017698263842,2.0209126661032704,2.2421007069686922
0.62,0.7298090190094971,0.6817438561054204,1.9993081191142232,1.9102582599913447
0.63,0.7381394695058064,0.6897032655220511,1.9772957464316097,2.022796133314099
0.64,0.7463782017826048,0.6981315827441932,1.9548884075306467,1.9881690953686366
0.65,0.7545235701473159,0.7064156206415625,1.9320989310923617,1.9564276439186266
0.66,0.7625739823602007,0.7145674024912234,1.9089401109890782,1.92468619246862
0.67,0.7705278994893219,0.722586928293176,1.8854247023338684,2.045880825277738
0.68,0.7783838357490463,0.7311114317318332,1.8615654175945775,1.7140383783003905
0.6900000000000001,0.7861403583223571,0.7382532583080849,1.8373749227728595,1.982397922377725
0.7000000000000001,0.793796087167244,0.7465132496513254,1.8128658336487413,1.8063771461549578
0.71,0.8013496948074471,0.7540398210936377,1.7880507120911744,1.7717501082094955
0.72,0.808799906107827,0.7614221132111773,1.7629420624348688,1.8958303275140693
0.73,0.816145498034639,0.7693214062424859,1.7375523279240044,1.5639878805367218
0.74,0.823385299400989,0.7758380224113889,1.7118938872229321,1.8294618381186005
0.75,0.8305181905977512,0.7834607800702164,1.685979050994437,1.8092627326504136
0.76,0.8375431033102281,0.790999374789593,1.659820058545638,1.477420285673066
0.77,0.8444590202208349,0.7971552926465642,1.6334290745420272,1.898715914009525
0.78,0.8512649746980933,0.8050666089549372,1.6068181857896628,1.5784158130139971
0.79,0.8579600504722169,0.8116433415091622,1.5799993980859601,1.5466743615639906
0.8,0.864543381297575,0.8180878180156788,1.5529846331391315,1.6678689943731086
0.81,0.8710141506023213,0.8250372721589,1.5257857255564344,1.4889626316548856
0.8200000000000001,0.8773715911254731,0.8312412831241287,1.4984144199015395,1.6101572644640036
0.8300000000000001,0.8836149845417296,0.8379502717260621,1.4708823678209162,1.4312509017457806
0.84,0.8897436610743168,0.8439138171500028,1.4432011252394905,1.7053816188140267
0.85,0.895756999096148,0.8510195738950612,1.4153821496255512,1.3793103448275872
0.86,0.9016544247195878,0.8567667003318429,1.3874367973250126,1.4976193911412494
0.87,0.9074354113751086,0.8630067811282648,1.3593763209649887,1.4716491126821545
0.88,0.9130994793791294,0.8691386524311071,1.3312118669267476,1.2898571634684757
0.89,0.9186461954913242,0.8745130572788924,1.302954472887926,1.4052806232866857
0.9,0.9240751724616906,0.8803683932092535,1.27461506543405,1.3764247583321314
0.91,0.9293860685676658,0.8861034963689708,1.246204457739178,1.3475688933775807
0.92,0.934578587141579,0.8917183667580441,1.2177333473156908,1.3158274419275742
0.93,0.9396524760887277,0.8972009810994089,1.1892123138329835,1.28697157697302
0.9400000000000001,0.9446075273963651,0.9025633626701298,1.1606518170050146,1.2552301255230134
0.9500000000000001,0.949443576633886,0.9077934881931424,1.1320621945464926,1.2234886740730069
0.96,0.9541605024444964,0.9128913576684466,1.103453660197527,1.1917472226230004
0.97,0.9587582260286527,0.9178569710960425,1.0748363018165206,1.157120184677538
0.98,0.9632367106195548,0.9226783051988655,1.0462200795411356,1.1253787332275316
0.99,0.9675959609509762,0.9273673832539803,1.0176148240169924,1.2465733660366496
1.0,0.9718360227177136,0.9325614389457997,0.9890302346938984,1.0676670033184266
1.01,0.9759569820289382,0.9370100514596265,0.9604758781892988,1.1859760496320888
1.02,0.979958964854727,0.9419516183330935,0.931961186718653,1.0070696869138658
1.03,0.9838421364660547,0.9461477420285679,0.903495456592369,0.9724426489684035
